,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
1922,DOURADO,C,VESTUARIO,C5,C5A,C5AB,OCULOS UNI MET DOURADO REDONDO COLOR VC2,9561930001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1923,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384070006.0,44,BOTTOM CURTO JEANS,4,1,both,-3,3
1924,BRANCO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN  SNS SLO BASE RENDA BRANCO BASIC,8222190002.0,42,SOUTIEN / TOP,1,0,left_only,-1,1
1925,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA LH,9468440006.0,M,SHORT DOLL,10,11,both,1,0
1926,CINZA,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA SOQUETE ACC SLO CORACOES RE,9666230001.0,34/39,MEIA CASUAL/ESPORTIVA,5,2,both,-3,3
1927,MARROM,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MSA MAIS ACESSORIOS MET MASC,9683860001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
1928,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK RASGOS SKY LISO,9480190004.0,42,BOTTOM CURTO JEANS,2,0,left_only,-2,2
1929,PRETO,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9564080006.0,M,CAMISOLA / ROBE,4,4,both,0,0
1930,,W,BELEZA,WL,WLM,WLMF,LAPIS  WL VULT VULT LAP OLH PRET 12g,9032370000.0,,LAPIS,1,1,both,0,0
1931,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAG,RELOGIO TUGUIR FEM DOURADO AVULSO ANALOG,9553130000.0,,MASCULINO DOURADO,1,1,both,0,0
1932,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G22 PRETO 128GB,9588680000.0,,MOTOROLA,5,5,both,0,0
1933,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK USED TANK E RASGOS LI,9412770006.0,44,CALÇA JEANS,1,0,left_only,-1,1
1934,AZUL,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA JV MSA INK BASICA BARRA VIRA,9475000010.0,38,CALÇA SARJA,2,0,left_only,-2,2
1935,,W,BELEZA,WL,WLN,WLNB,ESMALTE  WL VULT VULT ESMALTE 5F CISNE N,9032530000.0,,ESMALTE,1,1,both,0,0
1936,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9590670001.0,G,SHORT DOLL,2,1,both,-1,1
1937,ROXO,C,VESTUARIO,C8,C8C,C8CA,CALCA C8 PRD INK INFA COM CINTINHO DE TE,9483680003.0,8,CALÇA,2,1,both,-1,1
1938,CINZA,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA CURTA FCX GARFIELD   CINZA,9436710001.0,34/39,MEIA CASUAL/ESPORTIVA,1,0,left_only,-1,1
1939,PINK,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB PINK BCO MHO REF,6944140006.0,G,CALCINHA / BOTTOM,5,0,left_only,-5,5
1940,VERMELHO,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS MEDIA MFB REF 50509,8323340005.0,G,CALCINHA / BOTTOM,1,2,both,1,0
1941,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA JEANS APP EVT JEANS CRN  PRD INK M,8569960003.0,40,TOP,2,0,left_only,-2,2
1942,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9384410005.0,42,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1943,,W,BELEZA,WL,WLN,WLNB,ESMALTE  WL VULT VULT ESMALTE 5F GEL TOP,9032600000.0,,ESMALTE,2,2,both,0,0
1944,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA EVT PAIS C8 PRD INFO INK FIVE PO,9483840001.0,4,BERMUDA,0,0,left_only,0,0
1945,PRETO,C,VESTUARIO,CR,CRA,CRAK,CALCINHA  PRD ELLA FOLHAGEM ESTAMPADO PR,9388900003.0,M,KIT CALCINHA,1,1,both,0,0
1946,ROXO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK BARRA VIRADA 1,9384650002.0,44,BOTTOM CURTO SARJA,1,1,both,0,0
1947,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383890001.0,36,CALÇA JEANS,2,0,left_only,-2,2
1948,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT PAIS INK COM USED FILIG,9440430005.0,44,CALÇA JEANS,2,0,left_only,-2,2
1949,,W,BELEZA,WA,WAC,WACP,DESODORANTE COLONIA FEMININA LARISSA MAN,9428710000.0,,PERFUME,3,2,both,-1,1
1950,BEGE,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN  SLO ELLA CHAMPAGNE LISO BEGE 44,9637510004.0,44,SOUTIEN / TOP,3,2,both,-1,1
1951,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS PS PRD INK COM AMARRACAO LIS,9481200005.0,52,BOTTOM CURTO JEANS PLUS,5,0,left_only,-5,5
1952,ROXO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS BIQUINI COTTON LISO,8831750004.0,M,CALCINHA / BOTTOM,1,2,both,1,0
1953,VERDE,C,VESTUARIO,CY,CYA,CYAE,SHORT   INK LISO 07FE00754 VERDE 34 VERD,9585500008.0,34,BOTTOM CURTO SARJA,1,1,both,0,0
1954,PRETO,C,VESTUARIO,CJ,CJA,CJAC,CAMISOLA SEM MANGA CJ PRD ELLA RENDA LIS,9532200001.0,M,CAMISOLA / ROBE,1,1,both,0,0
1955,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO FEM LINCE DOURADO KIT COLAR BRIN,9629170000.0,,KIT FEMININO DOURADO,1,1,both,0,0
1956,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK COM AMARRACAO LI,9480220004.0,42,BOTTOM CURTO JEANS,2,1,both,-1,1
1957,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK RECORTE FRONTAL L,9579560002.0,38,CALÇA JEANS,2,1,both,-1,1
1958,PRETO,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA JV SLO INK COM AMASSADINHO,9384360004.0,34,BOTTOM CURTO SARJA,2,0,left_only,-2,2
1959,PRETO,C,VESTUARIO,CY,CYC,CYCC,BERMUDA SARJA PS SLO INK ABERTURA BARRA,9383790002.0,48,BOTTOM CURTO SARJA PLUS,2,0,left_only,-2,2
1960,PINK,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306020001.0,34/39,MEIA CASUAL/ESPORTIVA,5,0,left_only,-5,5
1961,VINHO,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA CJ MSA ELLA BICOLOR VINHO G VIN,9687080001.0,G,CALCINHA / BOTTOM,2,2,both,0,0
1962,ROSA,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ PRD ELLA LISO ROSA G ROSA ME,9456180001.0,G,KIT CALCINHA,2,2,both,0,0
1963,VINHO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ MSA ELLA BICOLOR VINHO 44 VIN,9687070007.0,44,SOUTIEN / TOP,3,3,both,0,0
1964,BEGE,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN  SLO ELLA CHAMPAGNE LISO BEGE 40,9637510001.0,40,SOUTIEN / TOP,1,1,both,0,0
1965,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650004.0,44,BERMUDA JEANS,2,0,left_only,-2,2
1966,CAQUI,C,VESTUARIO,CM,CMB,CMBA,CALCA APP CS SLO SLIM INK SARJA CHINO GA,8442380001.0,38,CALÇA SARJA,1,0,left_only,-1,1
1967,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CF PRD INK USED TANK MARMORIZADO,9480870003.0,40,CALÇA JEANS,1,1,both,0,0
1968,ROXO,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427150011.0,44,CALÇA JEANS,2,0,left_only,-2,2
1969,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS PRD INK COM PUNHO E AMARR,9481130006.0,56,CALÇA JEANS PLUS,1,0,left_only,-1,1
1970,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS MARCA DE TERCEIROS COM STRAS,9565990001.0,34,CALÇA JEANS,1,1,both,0,0
1971,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA   CRN PRD INK BOYFRIEN,9422260002.0,38,INTEIRO,1,1,both,0,0
1972,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450002.0,38,CALÇA JEANS,1,0,left_only,-1,1
1973,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBO,RELOGIO FEM LINCE PRATA KIT PULSEIRA ANA,9714030000.0,,KIT FEMININO PRATA,1,1,both,0,0
1974,ROSA,C,VESTUARIO,CR,CRB,CRBC,CAMISOLA MANGA CURTA CR PRD ELLA ESTAMPA,9569840001.0,G,CAMISOLA / ROBE,6,5,both,-1,1
1975,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110002.0,36,BOTTOM CURTO JEANS,1,0,left_only,-1,1
1976,LARANJA,C,VESTUARIO,C5,C5B,C5BA,OCULOS  INFA FEM ACE LARANJA REDONDO MAR,9573280001.0,UNICO,ÓCULOS INF ACETATO,1,0,left_only,-1,1
1977,BEGE,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB REF K51809 ONCA,8719600002.0,M,CALCINHA / BOTTOM,8,5,both,-3,3
1978,OFF WHITE,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9663460001.0,G,SHORT DOLL,6,6,both,0,0
1979,,H,ELETRO-ELETRONICOS,HB,HBH,HBHA,MOTO G41 CHAMPAGNE 128GB,9512590000.0,,MOTOROLA,1,1,both,0,0
1980,,W,BELEZA,WK,WKG,WKGA,ESTOJO SABONETE PARIS CLASSIC  40GR  4UN,9059920000.0,,PRODUTOS PARA CORPO,3,3,both,0,0
1981,ROSA,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ SLO ELLA HANK PANK LISO ROSA,9644120006.0,G,KIT CALCINHA,2,2,both,0,0
1982,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9684690003.0,38,CALÇA JEANS,2,0,left_only,-2,2
1983,PRETO,C,VESTUARIO,C7,C7A,C7AK,CALC TG KIT P1 2X1  POA PTO LIV C7 P PRE,8516930001.0,P,KIT CALCINHA,2,1,both,-1,1
1984,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,9532890003.0,42,CALÇA JEANS,1,0,left_only,-1,1
1985,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697960005.0,36,CALÇA JEANS,1,0,left_only,-1,1
1986,AZUL,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA INVISIVEL ACC SLO CORACOES,9434680001.0,34/39,MEIA CASUAL/ESPORTIVA,1,1,both,0,0
1987,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT LCM INK SLIM LAVAGEM CO,9440470005.0,40,CALÇA JEANS,2,0,left_only,-2,2
1988,,W,BELEZA,WB,WBV,WBVM,INSTANCE MASCARA CAPILAR FRUTAS VERMELHA,9704500000.0,,MASCARA,2,2,both,0,0
1989,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384680003.0,40,BOTTOM CURTO JEANS,6,0,left_only,-6,6
1990,ROXO,C,VESTUARIO,C7,C7A,C7AK,2 CALCINHAS BIQUNI TG  RENDA LOLA ROXO P,9320330001.0,G,KIT CALCINHA,1,1,both,0,0
1991,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW EVT LAN MARCA DE TERCEIROS,9703620004.0,38,CALÇA JEANS,2,0,left_only,-2,2
1992,BEGE,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS MFB REF 51509 K126 V,7221750004.0,GG,CALCINHA / BOTTOM,2,1,both,-1,1
1993,,W,BELEZA,WL,WLM,WLMF,LAPIS  WL VULT VULT LAP OLH MARR 12g,9032360000.0,,LAPIS,2,1,both,-1,1
1994,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBJ,RELOGIO LINCE FEM PRATA AVULSO ANALOGICO,9623820000.0,,FEMININO PRATA,1,1,both,0,0
1995,ROSA,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR SLO ELLA BOBS 932244 ESTAMPA,9568820002.0,P,KIT CALCINHA,1,1,both,0,0
1996,CINZA,C,VESTUARIO,CP,CPM,CPMG,MEIA CP SLO MAIS ACESSORIOS SAPATILHA IN,9644800001.0,34/39,MEIA CASUAL/ESPORTIVA,5,1,both,-4,4
1997,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK RECORTES  LISO C,9588600004.0,42,CALÇA JEANS,2,0,left_only,-2,2
1998,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573020001.0,36,BOTTOM CURTO JEANS,2,1,both,-1,1
1999,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA  INK  BASICA  LISO  J,9383900005.0,36,CALÇA JEANS,1,1,both,0,0
2000,ROSA,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR SLO ELLA FLOWERS REPEAT 8969,9542850006.0,M,KIT CALCINHA,1,1,both,0,0
2001,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  CRN PRD INK DETONADA  LISO C21457,9412580005.0,44,CALÇA JEANS,1,0,left_only,-1,1
2002,MARROM,C,VESTUARIO,CY,CYA,CYAD,SAIA   SAW MARCA DE TERCEIROS MARROM DES,9660000004.0,42,BOTTOM CURTO JEANS,1,0,left_only,-1,1
2003,CHOCOLATE,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA ESTAMPADO CHOCOLATE,9656800002.0,P,KIT CALCINHA,1,0,left_only,-1,1
2004,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV MSA INK VISTA ABOTOADA ST,9383950002.0,36,CALÇA JEANS,3,0,left_only,-3,3
2005,PRETO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN MSA INK BARRA CHUVEIRI,9642850004.0,46,BOTTOM CURTO SARJA,6,3,both,-3,3
2006,PRETO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN BASE ESS C9 PRD RENDA BASE PRETO,8388630003.0,44,SOUTIEN / TOP,5,0,left_only,-5,5
2007,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040001.0,34,CALÇA JEANS,1,1,both,0,0
2008,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK lavagem com used bigode,9440970002.0,44,CALÇA JEANS,2,0,left_only,-2,2
2009,AZUL,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CDD SLO INK BERMUDA COLOR,9556670007.0,50,BERMUDA SARJA,1,0,left_only,-1,1
2010,ROSA,C,VESTUARIO,CY,CYA,CYAA,CALCA SARJA CRN PRD INK ROSA LISO C21527,9671540002.0,38,CALÇA JEANS,2,0,left_only,-2,2
2011,VERDE,C,VESTUARIO,CY,CYA,CYAB,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479830001.0,38,CALÇA SARJA,2,0,left_only,-2,2
2012,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW EVT LAN MARCA DE TERCEIROS,9703620002.0,42,CALÇA JEANS,1,0,left_only,-1,1
2013,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW EVT LAN MARCA DE TERCEIROS,9703620006.0,44,CALÇA JEANS,1,0,left_only,-1,1
2014,PRETO,C,VESTUARIO,CN,CNC,CNCB,CALCINHA  JV CN SLO MINNIE ESTAMPADO PRE,9385150002.0,P,CALCINHA / BOTTOM,1,1,both,0,0
2015,ROSA,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP BIQUINI TRS REF 51509 K2,8551830003.0,GG,CALCINHA / BOTTOM,6,2,both,-4,4
2016,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA PS PRD COM RASGOS 02FE00603 JEAN,9633180005.0,56,BOTTOM CURTO JEANS PLUS,1,0,left_only,-1,1
2017,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK LAVAGEM COM USED E DIRT,9440760002.0,44,CALÇA JEANS,1,1,both,0,0
2018,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960005.0,42,BOTTOM CURTO JEANS,2,1,both,-1,1
2019,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CF PRD INK USED TANK BARRA V,9480070005.0,44,CALÇA JEANS,1,1,both,0,0
2020,PRETO,C,VESTUARIO,CR,CRA,CRAK,2 CALCINHAS BIQUINI CR SLO ELLA LISO PRE,9651140001.0,G,KIT CALCINHA,2,2,both,0,0
2021,VERMELHO,C,VESTUARIO,CJ,CJA,CJAS,SHORT APP DOLL SEM MANGA SNS SLO ELLA LI,8907110002.0,P,SHORT DOLL,1,1,both,0,0
2022,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS INK COM AMARRACAO LISO JEANS,9575840003.0,54,BOTTOM CURTO JEANS PLUS,2,1,both,-1,1
2023,BRANCO,C,VESTUARIO,CP,CPC,CPCC,CHINELO ABERTO EVA ACC SLO FLEECE OFF WH,9645410003.0,37/38,CHINELOS,3,3,both,0,0
2024,JEANS,C,VESTUARIO,CY,CYA,CYAH,BERMUDA JEANS CF MSA INK MOM MEIA COXA L,9592970005.0,42,SAIA,4,0,left_only,-4,4
2025,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL SEM MANGA JV CN SLO ELLA GATI,9663450004.0,P,SHORT DOLL,2,1,both,-1,1
2026,JEANS,C,VESTUARIO,CY,CYC,CYCE,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230001.0,46,TOP PLUS,2,0,left_only,-2,2
2027,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CDD PRD INK VISTA ABOTOADA L,9415650002.0,40,CALÇA JEANS,3,1,both,-2,2
2028,BEGE,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS SECRET BEGE REF  061052,5896090002.0,46,SOUTIEN / TOP,1,1,both,0,0
2029,JEANS,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD CORDAO NO COS INFO INK CO,9406300002.0,8,BERMUDA,2,0,left_only,-2,2
2030,VERMELHO,C,VESTUARIO,CJ,CJA,CJAS,SHORT APP DOLL SEM MANGA SNS SLO ELLA LI,8907110004.0,M,SHORT DOLL,2,2,both,0,0
2031,,W,BELEZA,WA,WAE,WAEP,COLONIA DESODORANTE MASCULINA PORTIOLLI,8686800000.0,,PERFUME,14,14,both,0,0
2032,AZUL,C,VESTUARIO,CP,CPC,CPCD,CHINELO FECHADO EVA STITCH ESTAMPADO AZU,9548900002.0,37/38,CHINELOS,1,1,both,0,0
2033,AZUL,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA JV MSA INK BASICA BARRA VIRA,9475000014.0,40,CALÇA SARJA,2,0,left_only,-2,2
2034,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK RASGOS,9479710006.0,46,CALÇA JEANS,1,0,left_only,-1,1
2035,JEANS,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 INFO PRD INK STONE USED TANK E,9483930002.0,6,CALÇA,3,2,both,-1,1
2036,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAL,RELOGIO CONDOR MASC EMBORRACHADO P4 KIT,9456650000.0,,KIT MASCULINO EMBORRACHADO,1,1,both,0,0
2037,AZUL,C,VESTUARIO,CR,CRB,CRBC,CAMISOLA MANGA CURTA CR PRD ELLA LISO AZ,9569190003.0,M,CAMISOLA / ROBE,3,3,both,0,0
2038,,W,BELEZA,WL,WLD,WLDA,BATOM  WL VULT VULT BATOM MATE 015 35g,9032260000.0,,BATOM,2,2,both,0,0
2039,CHOCOLATE,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN BASE ESS C9 PRD RENDA BASE CHOCO,8388610003.0,44,SOUTIEN / TOP,5,1,both,-4,4
2040,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA SARJA CRN PRD INK Lucy Baby Stone,9468730001.0,38,CALÇA JEANS,1,1,both,0,0
2041,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS ALTA MFB REF 50027 D,8103200003.0,GG,CALCINHA / BOTTOM,1,1,both,0,0
2042,,W,BELEZA,WA,WAE,WAEP,COLONIA DESODORANTE MASCULINA PORTIOLLI,8687200000.0,,PERFUME,4,3,both,-1,1
2043,VERMELHO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN SNS SLO BASE VERMELHO RENDA BASI,8222140008.0,46,SOUTIEN / TOP,1,0,left_only,-1,1
2044,PRETO,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA FR,9468420008.0,GG,SHORT DOLL,5,3,both,-2,2
2045,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440900007.0,48,CALÇA JEANS,1,0,left_only,-1,1
2046,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAJ,RELOGIO MONDAINE MASC COURO MARROM KIT A,9632090000.0,,KIT MASCULINO COURO,2,2,both,0,0
2047,,H,ELETRO-ELETRONICOS,HZ,HZA,HZAH,RELOGIO MORMAII EMBORRACHADO ROSA AVULSO,9667820000.0,,MASCULINO EMBORRACHADO,2,2,both,0,0
2048,PRETO,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT PAIS INK LAVAGEM COM ST,9440410001.0,38,CALÇA JEANS,1,0,left_only,-1,1
2049,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384130005.0,44,CALÇA JEANS,5,2,both,-3,3
2050,BRANCO,C,VESTUARIO,CR,CRA,CRAT,SOUTIEN CR SLO ELLA LISO BRANCO 42 BRANC,9671710002.0,42,SOUTIEN / TOP,4,3,both,-1,1
2051,VERMELHO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS BIQUINI REF 51509 K2,8878390002.0,G,CALCINHA / BOTTOM,5,4,both,-1,1
2052,,W,BELEZA,WA,WAE,WAEP,DESODORANTE COLONIA MASCULINA EVERLAST C,9673680000.0,,PERFUME,2,1,both,-1,1
2053,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK BARRA,9384200001.0,36,CALÇA JEANS,1,1,both,0,0
2054,ROSA,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA RENDA  LISO ROSA G R,9647270001.0,G,CALCINHA / BOTTOM,3,3,both,0,0
2055,,W,BELEZA,WL,WLE,WLEA,DEMAQUILANTE PRIMER  WL VULT VULT PRIMER,9032110000.0,,DEMAQUILANTE / PRIMER,1,1,both,0,0
2056,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT LCM INK LAVAGEM COM USE,9440440002.0,40,CALÇA JEANS,1,0,left_only,-1,1
2057,DOURADO,C,VESTUARIO,C5,C5A,C5AB,OCULOS FEM MET DOURADO REDONDO COLOR VC2,9562050001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
2058,AZUL,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 SLO INK BERMUDA INFO JUVO MAR,9633550006.0,8,BERMUDA,2,0,left_only,-2,2
2059,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573010005.0,44,BOTTOM CURTO JEANS,3,2,both,-1,1
2060,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS PRD INK ELASTICO CINTURA,9422370005.0,48,CALÇA JEANS PLUS,1,1,both,0,0
2061,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS CRN MSA INK VISTA ABOTOADA R,9415730006.0,40,CALÇA JEANS,1,0,left_only,-1,1
2062,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA CM MSA  INK PTO EMP SLIM 5 POCKETS,9440720007.0,48,CALÇA SARJA,1,0,left_only,-1,1
2063,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA  JV PRD INK VISTA ABOTOADA E RASGO,9596730004.0,40,CALÇA JEANS,1,1,both,0,0
2064,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697860002.0,38,CALÇA JEANS,1,0,left_only,-1,1
2065,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA INK USED E TANK LISO,9479660001.0,36,CALÇA JEANS,2,0,left_only,-2,2
2066,BRANCO,C,VESTUARIO,CR,CRB,CRBK,CALCINHA CR SLO ELLA ESTAMPADO BRANCO M,9568850002.0,M,KIT CALCINHA,3,3,both,0,0
2067,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK DETONA,9479640004.0,42,CALÇA JEANS,2,0,left_only,-2,2
2068,MARROM,C,VESTUARIO,CM,CMB,CMBA,CALCA SARJA CRN MSA INK JOGGER CARGO  LI,9637460005.0,44,CALÇA SARJA,2,0,left_only,-2,2
2069,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692390001.0,36,CALÇA JEANS,1,0,left_only,-1,1
2070,AZUL,C,VESTUARIO,C8,C8B,C8BB,BERMUDA C8 PPO PRD INK CORDAO E DENIM NO,9483760003.0,3,BERMUDA,5,0,left_only,-5,5
2071,BRANCO,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN TG P1 RENDA BCA ADA 46 BRANCO CL,9458340001.0,46,SOUTIEN / TOP,2,1,both,-1,1
2072,JEANS,C,VESTUARIO,CY,CYD,CYDA,CALCA JEANS CF MSA INK USED TANK BARRA V,9384480001.0,36,CALÇA JEANS,1,0,left_only,-1,1
2073,LILAS,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR PRD ELLA FLORZINHA 2 ESTAMPA,9388960005.0,P,KIT CALCINHA,1,1,both,0,0
